#eta_center xi_center pdf_xi pdf_gauss count pdf_eta
8.4596273292e-01 -1.5219919141e+01 0.0000000000e+00 1.9935797123e-51 0.0000000000e+00 0.0000000000e+00
8.4844720497e-01 -1.4974448712e+01 0.0000000000e+00 8.1113069348e-50 0.0000000000e+00 0.0000000000e+00
8.5093167702e-01 -1.4728978282e+01 0.0000000000e+00 3.1072724458e-48 0.0000000000e+00 0.0000000000e+00
8.5341614907e-01 -1.4483507852e+01 0.0000000000e+00 1.1207251045e-46 0.0000000000e+00 0.0000000000e+00
8.5590062112e-01 -1.4238037423e+01 0.0000000000e+00 3.8058365705e-45 0.0000000000e+00 0.0000000000e+00
8.5838509317e-01 -1.3992566993e+01 0.0000000000e+00 1.2168370869e-43 0.0000000000e+00 0.0000000000e+00
8.6086956522e-01 -1.3747096563e+01 0.0000000000e+00 3.6630766689e-42 0.0000000000e+00 0.0000000000e+00
8.6335403727e-01 -1.3501626133e+01 0.0000000000e+00 1.0382234829e-40 0.0000000000e+00 0.0000000000e+00
8.6583850932e-01 -1.3256155704e+01 0.0000000000e+00 2.7705561410e-39 0.0000000000e+00 0.0000000000e+00
8.6832298137e-01 -1.3010685274e+01 0.0000000000e+00 6.9610432201e-38 0.0000000000e+00 0.0000000000e+00
8.7080745342e-01 -1.2765214844e+01 0.0000000000e+00 1.6466942679e-36 0.0000000000e+00 0.0000000000e+00
8.7329192547e-01 -1.2519744415e+01 0.0000000000e+00 3.6676077805e-35 0.0000000000e+00 0.0000000000e+00
8.7577639752e-01 -1.2274273985e+01 0.0000000000e+00 7.6910222041e-34 0.0000000000e+00 0.0000000000e+00
8.7826086957e-01 -1.2028803555e+01 0.0000000000e+00 1.5185060030e-32 0.0000000000e+00 0.0000000000e+00
8.8074534161e-01 -1.1783333125e+01 0.0000000000e+00 2.8228007828e-31 0.0000000000e+00 0.0000000000e+00
8.8322981366e-01 -1.1537862696e+01 0.0000000000e+00 4.9405490282e-30 0.0000000000e+00 0.0000000000e+00
8.8571428571e-01 -1.1292392266e+01 0.0000000000e+00 8.1414444844e-29 0.0000000000e+00 0.0000000000e+00
8.8819875776e-01 -1.1046921836e+01 0.0000000000e+00 1.2631618084e-27 0.0000000000e+00 0.0000000000e+00
8.9068322981e-01 -1.0801451407e+01 0.0000000000e+00 1.8452183932e-26 0.0000000000e+00 0.0000000000e+00
8.9316770186e-01 -1.0555980977e+01 0.0000000000e+00 2.5378609999e-25 0.0000000000e+00 0.0000000000e+00
8.9565217391e-01 -1.0310510547e+01 0.0000000000e+00 3.2863904267e-24 0.0000000000e+00 0.0000000000e+00
8.9813664596e-01 -1.0065040117e+01 0.0000000000e+00 4.0068376869e-23 0.0000000000e+00 0.0000000000e+00
9.0062111801e-01 -9.8195696877e+00 0.0000000000e+00 4.5995528270e-22 0.0000000000e+00 0.0000000000e+00
9.0310559006e-01 -9.5740992579e+00 0.0000000000e+00 4.9711943306e-21 0.0000000000e+00 0.0000000000e+00
9.0559006211e-01 -9.3286288282e+00 0.0000000000e+00 5.0586791886e-20 0.0000000000e+00 0.0000000000e+00
9.0807453416e-01 -9.0831583985e+00 0.0000000000e+00 4.8466851038e-19 0.0000000000e+00 0.0000000000e+00
9.1055900621e-01 -8.8376879688e+00 0.0000000000e+00 4.3720360847e-18 0.0000000000e+00 0.0000000000e+00
9.1304347826e-01 -8.5922175391e+00 0.0000000000e+00 3.7132478628e-17 0.0000000000e+00 0.0000000000e+00
9.1552795031e-01 -8.3467471094e+00 0.0000000000e+00 2.9693091044e-16 0.0000000000e+00 0.0000000000e+00
9.1801242236e-01 -8.1012766796e+00 0.0000000000e+00 2.2355693576e-15 0.0000000000e+00 0.0000000000e+00
9.2049689441e-01 -7.8558062499e+00 0.0000000000e+00 1.5847185976e-14 0.0000000000e+00 0.0000000000e+00
